Registration,Number,Deaths,Sex,Age_group,City,NumberMen,NumberWomen
2020-03-16,1,0,M,A35-A59,Meißen,1,0
2020-03-16,1,0,W,A35-A59,Meißen,0,1
2020-03-17,2,0,M,A35-A59,Meißen,2,0
2020-03-18,1,0,W,A15-A34,Meißen,0,1
2020-03-18,3,0,M,A35-A59,Meißen,3,0
2020-03-19,1,0,M,A60-A79,Meißen,1,0
2020-03-20,1,0,M,A35-A59,Meißen,1,0
2020-03-20,2,0,W,A35-A59,Meißen,0,2
2020-03-21,1,0,W,A15-A34,Meißen,0,1
2020-03-21,1,0,M,A35-A59,Meißen,1,0
2020-03-21,1,0,W,A60-A79,Meißen,0,1
2020-03-13,1,0,M,A60-A79,Memmingen,1,0
2020-03-16,2,0,W,A35-A59,Memmingen,0,2
2020-03-18,1,0,W,A05-A14,Memmingen,0,1
2020-03-18,2,0,M,A35-A59,Memmingen,2,0
2020-03-18,1,0,W,A35-A59,Memmingen,0,1
2020-03-18,1,0,W,A60-A79,Memmingen,0,1
2020-03-19,2,0,M,A35-A59,Memmingen,2,0
2020-03-19,1,0,W,A35-A59,Memmingen,0,1
2020-03-20,1,0,M,A35-A59,Memmingen,1,0
2020-03-20,1,0,unbekannt,A35-A59,Memmingen,0,1
2020-03-20,1,0,W,A35-A59,Memmingen,0,1
2020-03-20,1,0,M,A60-A79,Memmingen,1,0
2020-03-20,1,0,M,A80+,Memmingen,1,0
2020-03-08,1,0,M,A35-A59,Merzig-Wadern,1,0
2020-03-06,1,0,W,A35-A59,Mettmann,0,1
2020-03-07,1,0,W,A35-A59,Mettmann,0,1
2020-03-09,1,0,M,A35-A59,Mettmann,1,0
2020-03-09,1,0,W,A35-A59,Mettmann,0,1
2020-03-09,1,0,W,A60-A79,Mettmann,0,1
2020-03-10,1,0,W,A60-A79,Mettmann,0,1
2020-03-11,1,0,M,A15-A34,Mettmann,1,0
2020-03-11,1,0,M,A35-A59,Mettmann,1,0
2020-03-11,1,0,W,A35-A59,Mettmann,0,1
2020-03-11,1,0,M,A60-A79,Mettmann,1,0
2020-03-12,3,0,M,A35-A59,Mettmann,3,0
2020-03-12,1,0,W,A35-A59,Mettmann,0,1
2020-03-12,1,0,M,A60-A79,Mettmann,1,0
2020-03-13,1,0,M,A35-A59,Mettmann,1,0
2020-03-13,1,0,M,A60-A79,Mettmann,1,0
2020-03-14,1,0,M,A15-A34,Mettmann,1,0
2020-03-14,1,0,M,A35-A59,Mettmann,1,0
2020-03-14,3,0,W,A35-A59,Mettmann,0,3
2020-03-16,1,0,W,A15-A34,Mettmann,0,1
2020-03-16,8,0,M,A35-A59,Mettmann,8,0
2020-03-16,9,0,W,A35-A59,Mettmann,0,9
2020-03-16,3,0,M,A60-A79,Mettmann,3,0
2020-03-17,2,0,W,A15-A34,Mettmann,0,2
2020-03-17,9,0,M,A35-A59,Mettmann,9,0
2020-03-17,4,0,W,A35-A59,Mettmann,0,4
2020-03-17,1,0,M,A60-A79,Mettmann,1,0
2020-03-17,1,0,W,A60-A79,Mettmann,0,1
2020-03-17,1,0,M,A80+,Mettmann,1,0
2020-03-18,3,0,W,A15-A34,Mettmann,0,3
2020-03-18,7,0,M,A35-A59,Mettmann,7,0
2020-03-18,1,0,W,A60-A79,Mettmann,0,1
2020-03-18,2,0,M,A80+,Mettmann,2,0
2020-03-18,1,0,W,A80+,Mettmann,0,1
2020-03-19,3,0,M,A15-A34,Mettmann,3,0
2020-03-19,8,0,W,A15-A34,Mettmann,0,8
2020-03-19,7,0,M,A35-A59,Mettmann,7,0
2020-03-19,1,0,W,A35-A59,Mettmann,0,1
2020-03-19,2,0,W,A60-A79,Mettmann,0,2
2020-03-19,1,0,W,A80+,Mettmann,0,1
2020-03-20,3,0,M,A15-A34,Mettmann,3,0
2020-03-20,6,0,M,A35-A59,Mettmann,6,0
2020-03-20,2,0,W,A35-A59,Mettmann,0,2
2020-03-20,1,0,M,A60-A79,Mettmann,1,0
2020-03-20,1,1,M,A80+,Mettmann,1,0
2020-03-05,1,0,M,A35-A59,Miesbach,1,0
2020-03-13,1,0,M,A15-A34,Miesbach,1,0
2020-03-13,2,0,W,A15-A34,Miesbach,0,2
2020-03-13,7,0,M,A35-A59,Miesbach,7,0
2020-03-13,3,0,W,A35-A59,Miesbach,0,3
2020-03-13,1,0,M,A60-A79,Miesbach,1,0
2020-03-13,2,0,W,A60-A79,Miesbach,0,2
2020-03-14,1,0,W,A05-A14,Miesbach,0,1
2020-03-14,2,0,M,A15-A34,Miesbach,2,0
2020-03-14,2,0,W,A15-A34,Miesbach,0,2
2020-03-14,5,0,M,A35-A59,Miesbach,5,0
2020-03-14,4,0,W,A35-A59,Miesbach,0,4
2020-03-14,1,0,M,A60-A79,Miesbach,1,0
2020-03-14,1,0,W,A60-A79,Miesbach,0,1
2020-03-18,2,0,M,A05-A14,Miesbach,2,0
2020-03-18,2,0,M,A15-A34,Miesbach,2,0
2020-03-18,5,0,M,A35-A59,Miesbach,5,0
2020-03-18,5,0,W,A35-A59,Miesbach,0,5
2020-03-19,2,0,M,A15-A34,Miesbach,2,0
2020-03-19,3,0,W,A15-A34,Miesbach,0,3
2020-03-19,2,0,M,A35-A59,Miesbach,2,0
2020-03-19,4,0,W,A35-A59,Miesbach,0,4
2020-03-20,3,0,M,A35-A59,Miesbach,3,0
2020-03-21,1,0,M,A05-A14,Miesbach,1,0
2020-03-21,1,0,W,A05-A14,Miesbach,0,1
2020-03-21,3,0,M,A15-A34,Miesbach,3,0
2020-03-21,7,0,W,A15-A34,Miesbach,0,7
2020-03-21,17,0,M,A35-A59,Miesbach,17,0
2020-03-21,9,0,W,A35-A59,Miesbach,0,9
2020-03-21,5,0,M,A60-A79,Miesbach,5,0
2020-03-21,4,0,W,A60-A79,Miesbach,0,4
2020-03-12,1,0,M,A35-A59,Miltenberg,1,0
2020-03-14,2,0,W,A15-A34,Miltenberg,0,2
2020-03-14,1,0,M,A35-A59,Miltenberg,1,0
2020-03-16,1,0,M,A15-A34,Miltenberg,1,0
2020-03-17,1,0,W,A15-A34,Miltenberg,0,1
2020-03-17,1,0,W,A35-A59,Miltenberg,0,1
2020-03-17,1,0,M,A60-A79,Miltenberg,1,0
2020-03-17,1,0,W,A60-A79,Miltenberg,0,1
2020-03-18,3,0,M,A35-A59,Miltenberg,3,0
2020-03-18,2,0,W,A35-A59,Miltenberg,0,2
2020-03-18,1,0,M,A60-A79,Miltenberg,1,0
2020-03-19,1,0,M,A15-A34,Miltenberg,1,0
2020-03-19,1,0,W,A15-A34,Miltenberg,0,1
2020-03-19,2,0,M,A35-A59,Miltenberg,2,0
2020-03-19,3,0,W,A35-A59,Miltenberg,0,3
2020-03-19,1,0,W,A80+,Miltenberg,0,1
2020-03-20,2,0,M,A35-A59,Miltenberg,2,0
2020-03-20,3,0,W,A35-A59,Miltenberg,0,3
2020-03-21,1,0,W,A05-A14,Miltenberg,0,1
2020-03-21,2,0,M,A15-A34,Miltenberg,2,0
2020-03-21,2,0,W,A15-A34,Miltenberg,0,2
2020-03-21,1,0,M,A35-A59,Miltenberg,1,0
2020-03-21,2,0,W,A35-A59,Miltenberg,0,2
2020-03-21,2,0,M,A60-A79,Miltenberg,2,0
2020-03-22,1,0,M,A35-A59,Miltenberg,1,0
2020-03-22,2,0,W,A35-A59,Miltenberg,0,2
2020-03-22,1,0,W,A60-A79,Miltenberg,0,1
2020-03-22,1,0,M,A80+,Miltenberg,1,0
2020-03-06,1,0,W,A35-A59,Minden-Lübbecke,0,1
2020-03-06,1,0,M,A60-A79,Minden-Lübbecke,1,0
2020-03-07,1,0,M,A15-A34,Minden-Lübbecke,1,0
2020-03-07,1,0,W,A35-A59,Minden-Lübbecke,0,1
2020-03-08,1,0,M,A35-A59,Minden-Lübbecke,1,0
2020-03-10,2,0,M,A15-A34,Minden-Lübbecke,2,0
2020-03-10,1,0,M,A35-A59,Minden-Lübbecke,1,0
2020-03-10,1,0,M,A60-A79,Minden-Lübbecke,1,0
2020-03-11,1,0,M,A15-A34,Minden-Lübbecke,1,0
2020-03-12,2,0,M,A35-A59,Minden-Lübbecke,2,0
2020-03-12,1,0,W,A35-A59,Minden-Lübbecke,0,1
2020-03-12,1,0,M,A60-A79,Minden-Lübbecke,1,0
2020-03-13,5,0,M,A15-A34,Minden-Lübbecke,5,0
2020-03-13,4,0,W,A15-A34,Minden-Lübbecke,0,4
2020-03-13,1,0,M,A35-A59,Minden-Lübbecke,1,0
2020-03-13,8,0,W,A35-A59,Minden-Lübbecke,0,8
2020-03-14,1,0,W,A35-A59,Minden-Lübbecke,0,1
2020-03-15,3,0,M,A15-A34,Minden-Lübbecke,3,0
2020-03-15,4,0,W,A15-A34,Minden-Lübbecke,0,4
2020-03-15,4,0,M,A35-A59,Minden-Lübbecke,4,0
2020-03-15,6,0,W,A35-A59,Minden-Lübbecke,0,6
2020-03-15,2,0,M,A60-A79,Minden-Lübbecke,2,0
2020-03-15,1,0,W,A60-A79,Minden-Lübbecke,0,1
2020-03-16,3,0,M,A15-A34,Minden-Lübbecke,3,0
2020-03-16,3,0,W,A15-A34,Minden-Lübbecke,0,3
2020-03-16,7,0,M,A35-A59,Minden-Lübbecke,7,0
2020-03-16,3,0,W,A35-A59,Minden-Lübbecke,0,3
2020-03-16,3,0,M,A60-A79,Minden-Lübbecke,3,0
2020-03-16,1,0,W,A60-A79,Minden-Lübbecke,0,1
2020-03-17,1,0,M,A15-A34,Minden-Lübbecke,1,0
2020-03-17,2,0,W,A15-A34,Minden-Lübbecke,0,2
2020-03-17,4,0,M,A35-A59,Minden-Lübbecke,4,0
2020-03-17,10,0,W,A35-A59,Minden-Lübbecke,0,10
2020-03-17,1,0,M,A60-A79,Minden-Lübbecke,1,0
2020-03-17,1,0,W,A60-A79,Minden-Lübbecke,0,1
2020-03-18,4,0,M,A15-A34,Minden-Lübbecke,4,0
2020-03-18,3,0,W,A15-A34,Minden-Lübbecke,0,3
2020-03-18,5,0,M,A35-A59,Minden-Lübbecke,5,0
2020-03-18,5,0,W,A35-A59,Minden-Lübbecke,0,5
2020-03-18,2,0,M,A60-A79,Minden-Lübbecke,2,0
2020-03-19,1,0,M,A15-A34,Minden-Lübbecke,1,0
2020-03-19,2,0,M,A35-A59,Minden-Lübbecke,2,0
2020-03-19,5,0,W,A35-A59,Minden-Lübbecke,0,5
2020-03-19,3,0,M,A60-A79,Minden-Lübbecke,3,0
2020-03-19,4,0,W,A60-A79,Minden-Lübbecke,0,4
2020-03-20,1,0,M,A15-A34,Minden-Lübbecke,1,0
2020-03-20,1,0,W,A15-A34,Minden-Lübbecke,0,1
2020-03-20,4,0,M,A35-A59,Minden-Lübbecke,4,0
2020-03-20,1,0,W,A35-A59,Minden-Lübbecke,0,1
2020-03-20,1,0,W,A60-A79,Minden-Lübbecke,0,1
2020-03-21,3,0,M,A15-A34,Minden-Lübbecke,3,0
2020-03-21,1,0,M,A35-A59,Minden-Lübbecke,1,0
2020-03-21,3,0,W,A35-A59,Minden-Lübbecke,0,3
2020-03-13,1,0,W,A15-A34,Mittelsachsen,0,1
2020-03-13,2,0,W,A35-A59,Mittelsachsen,0,2
2020-03-13,1,0,M,A60-A79,Mittelsachsen,1,0
2020-03-14,1,0,W,A15-A34,Mittelsachsen,0,1
2020-03-16,2,0,M,A35-A59,Mittelsachsen,2,0
2020-03-16,1,0,W,A35-A59,Mittelsachsen,0,1
2020-03-17,2,0,M,A35-A59,Mittelsachsen,2,0
2020-03-17,1,0,W,A35-A59,Mittelsachsen,0,1
2020-03-18,1,0,M,A15-A34,Mittelsachsen,1,0
2020-03-18,1,0,W,A15-A34,Mittelsachsen,0,1
2020-03-18,2,0,M,A35-A59,Mittelsachsen,2,0
2020-03-18,1,0,W,A35-A59,Mittelsachsen,0,1
2020-03-19,2,0,M,A15-A34,Mittelsachsen,2,0
2020-03-19,1,0,W,A15-A34,Mittelsachsen,0,1
2020-03-19,1,0,M,A35-A59,Mittelsachsen,1,0
2020-03-19,3,0,W,A35-A59,Mittelsachsen,0,3
2020-03-19,1,0,W,A60-A79,Mittelsachsen,0,1
2020-03-10,1,0,M,A15-A34,Märkisch-Oderland,1,0
2020-03-10,1,0,W,A15-A34,Märkisch-Oderland,0,1
2020-03-10,1,0,M,A35-A59,Märkisch-Oderland,1,0
2020-03-11,1,0,W,A35-A59,Märkisch-Oderland,0,1
2020-03-12,1,0,W,A05-A14,Märkisch-Oderland,0,1
2020-03-12,1,0,M,A35-A59,Märkisch-Oderland,1,0
2020-03-12,1,0,W,A35-A59,Märkisch-Oderland,0,1
2020-03-13,1,0,M,A35-A59,Märkisch-Oderland,1,0
2020-03-13,1,0,W,A35-A59,Märkisch-Oderland,0,1
2020-03-13,2,0,M,A60-A79,Märkisch-Oderland,2,0
2020-03-14,2,0,M,A35-A59,Märkisch-Oderland,2,0
2020-03-14,1,0,M,A60-A79,Märkisch-Oderland,1,0
2020-03-15,1,0,M,A35-A59,Märkisch-Oderland,1,0
2020-03-15,1,0,W,A35-A59,Märkisch-Oderland,0,1
2020-03-16,1,0,M,A35-A59,Märkisch-Oderland,1,0
2020-03-17,1,0,M,A15-A34,Märkisch-Oderland,1,0
2020-03-17,3,0,M,A35-A59,Märkisch-Oderland,3,0
2020-03-17,2,0,W,A35-A59,Märkisch-Oderland,0,2
2020-02-28,1,0,M,A15-A34,Märkischer Kreis,1,0
2020-03-04,1,0,M,A35-A59,Märkischer Kreis,1,0
2020-03-04,1,0,W,A35-A59,Märkischer Kreis,0,1
2020-03-05,1,0,M,A35-A59,Märkischer Kreis,1,0
2020-03-06,1,0,M,A15-A34,Märkischer Kreis,1,0
2020-03-10,1,0,W,A15-A34,Märkischer Kreis,0,1
2020-03-11,3,0,M,A35-A59,Märkischer Kreis,3,0
2020-03-11,1,0,W,A35-A59,Märkischer Kreis,0,1
2020-03-12,2,0,M,A35-A59,Märkischer Kreis,2,0
2020-03-13,1,0,M,A35-A59,Märkischer Kreis,1,0
2020-03-16,5,0,M,A35-A59,Märkischer Kreis,5,0
2020-03-16,1,0,W,A35-A59,Märkischer Kreis,0,1
2020-03-17,1,0,W,A35-A59,Märkischer Kreis,0,1
2020-03-17,2,0,M,A60-A79,Märkischer Kreis,2,0
2020-03-17,1,0,W,A60-A79,Märkischer Kreis,0,1
2020-03-18,2,0,M,A35-A59,Märkischer Kreis,2,0
2020-03-18,2,0,W,A35-A59,Märkischer Kreis,0,2
2020-03-18,2,0,M,A60-A79,Märkischer Kreis,2,0
2020-03-18,2,0,W,A60-A79,Märkischer Kreis,0,2
2020-03-19,1,0,M,A35-A59,Märkischer Kreis,1,0
2020-03-19,1,0,W,A35-A59,Märkischer Kreis,0,1
2020-03-19,2,0,M,A60-A79,Märkischer Kreis,2,0
2020-03-20,1,0,W,A15-A34,Märkischer Kreis,0,1
2020-03-20,2,0,M,A35-A59,Märkischer Kreis,2,0
2020-03-06,1,0,M,A60-A79,Mönchengladbach,1,0
2020-03-10,1,0,M,A15-A34,Mönchengladbach,1,0
2020-03-10,1,0,W,A15-A34,Mönchengladbach,0,1
2020-03-10,2,0,M,A35-A59,Mönchengladbach,2,0
2020-03-10,2,0,W,A35-A59,Mönchengladbach,0,2
2020-03-10,1,0,W,A60-A79,Mönchengladbach,0,1
2020-03-12,2,0,M,A15-A34,Mönchengladbach,2,0
2020-03-12,1,0,W,A15-A34,Mönchengladbach,0,1
2020-03-12,1,0,M,A35-A59,Mönchengladbach,1,0
2020-03-12,1,0,M,A60-A79,Mönchengladbach,1,0
2020-03-13,4,0,M,A35-A59,Mönchengladbach,4,0
2020-03-13,1,0,W,A60-A79,Mönchengladbach,0,1
2020-03-13,1,0,W,unbekannt,Mönchengladbach,0,1
2020-03-14,2,0,M,A15-A34,Mönchengladbach,2,0
2020-03-14,5,0,W,A15-A34,Mönchengladbach,0,5
2020-03-14,2,0,M,A35-A59,Mönchengladbach,2,0
2020-03-14,2,0,W,A35-A59,Mönchengladbach,0,2
2020-03-14,3,0,M,A60-A79,Mönchengladbach,3,0
2020-03-14,2,0,unbekannt,unbekannt,Mönchengladbach,0,2
2020-03-16,1,0,M,A60-A79,Mönchengladbach,1,0
2020-03-17,1,0,M,A35-A59,Mönchengladbach,1,0
2020-03-17,4,0,W,A35-A59,Mönchengladbach,0,4
2020-03-17,3,0,M,A60-A79,Mönchengladbach,3,0
2020-03-18,1,0,M,A15-A34,Mönchengladbach,1,0
2020-03-18,4,0,M,A35-A59,Mönchengladbach,4,0
2020-03-18,2,0,W,A35-A59,Mönchengladbach,0,2
2020-03-18,1,0,M,A60-A79,Mönchengladbach,1,0
2020-03-19,1,0,M,A00-A04,Mönchengladbach,1,0
2020-03-19,4,0,M,A15-A34,Mönchengladbach,4,0
2020-03-19,2,0,W,A15-A34,Mönchengladbach,0,2
2020-03-19,3,0,M,A35-A59,Mönchengladbach,3,0
2020-03-19,2,0,W,A35-A59,Mönchengladbach,0,2
2020-03-19,1,0,M,A60-A79,Mönchengladbach,1,0
2020-03-19,1,0,W,A60-A79,Mönchengladbach,0,1
2020-03-20,1,0,M,A15-A34,Mönchengladbach,1,0
2020-03-20,1,0,W,A15-A34,Mönchengladbach,0,1
2020-03-20,6,0,M,A35-A59,Mönchengladbach,6,0
2020-03-20,3,0,W,A35-A59,Mönchengladbach,0,3
2020-03-17,1,0,M,A15-A34,Mühldorf a.Inn,1,0
2020-03-17,1,0,M,A35-A59,Mühldorf a.Inn,1,0
2020-03-17,1,0,W,A35-A59,Mühldorf a.Inn,0,1
2020-03-17,1,0,M,A60-A79,Mühldorf a.Inn,1,0
2020-03-17,1,0,W,A60-A79,Mühldorf a.Inn,0,1
2020-03-18,1,0,W,A15-A34,Mühldorf a.Inn,0,1
2020-03-18,1,0,W,A35-A59,Mühldorf a.Inn,0,1
2020-03-18,2,0,M,A60-A79,Mühldorf a.Inn,2,0
2020-03-18,1,0,M,A80+,Mühldorf a.Inn,1,0
2020-03-19,1,0,M,A15-A34,Mühldorf a.Inn,1,0
2020-03-19,1,0,W,A15-A34,Mühldorf a.Inn,0,1
2020-03-19,3,0,M,A35-A59,Mühldorf a.Inn,3,0
2020-03-19,1,0,W,A35-A59,Mühldorf a.Inn,0,1
2020-03-21,1,0,M,A05-A14,Mühldorf a.Inn,1,0
2020-03-21,1,0,W,A05-A14,Mühldorf a.Inn,0,1
2020-03-21,3,0,M,A15-A34,Mühldorf a.Inn,3,0
2020-03-21,3,0,W,A15-A34,Mühldorf a.Inn,0,3
2020-03-21,4,0,M,A35-A59,Mühldorf a.Inn,4,0
2020-03-21,2,0,W,A60-A79,Mühldorf a.Inn,0,2
2020-03-21,1,0,M,A80+,Mühldorf a.Inn,1,0
2020-03-21,2,0,W,A80+,Mühldorf a.Inn,0,2
2020-03-22,2,0,M,A35-A59,Mühldorf a.Inn,2,0
2020-03-22,1,0,W,A35-A59,Mühldorf a.Inn,0,1
2020-03-22,1,0,W,A60-A79,Mühldorf a.Inn,0,1
2020-03-22,1,0,W,A80+,Mühldorf a.Inn,0,1
2020-03-11,2,0,M,A15-A34,Mülheim a.d.Ruhr,2,0
2020-03-11,2,0,W,A15-A34,Mülheim a.d.Ruhr,0,2
2020-03-12,1,0,M,A35-A59,Mülheim a.d.Ruhr,1,0
2020-03-13,1,0,M,A35-A59,Mülheim a.d.Ruhr,1,0
2020-03-13,2,0,W,A35-A59,Mülheim a.d.Ruhr,0,2
2020-03-16,1,0,M,A35-A59,Mülheim a.d.Ruhr,1,0
2020-03-16,1,0,W,A35-A59,Mülheim a.d.Ruhr,0,1
2020-03-17,3,0,M,A35-A59,Mülheim a.d.Ruhr,3,0
2020-03-17,1,0,M,A60-A79,Mülheim a.d.Ruhr,1,0
2020-03-18,2,0,M,A35-A59,Mülheim a.d.Ruhr,2,0
2020-03-18,1,0,M,A60-A79,Mülheim a.d.Ruhr,1,0
2020-03-19,1,0,M,A15-A34,Mülheim a.d.Ruhr,1,0
2020-03-19,2,0,W,A15-A34,Mülheim a.d.Ruhr,0,2
2020-03-19,2,0,M,A35-A59,Mülheim a.d.Ruhr,2,0
2020-03-19,1,0,M,A60-A79,Mülheim a.d.Ruhr,1,0
2020-03-19,1,0,W,A60-A79,Mülheim a.d.Ruhr,0,1
2020-03-19,1,0,W,A80+,Mülheim a.d.Ruhr,0,1
2020-03-20,1,0,M,A15-A34,Mülheim a.d.Ruhr,1,0
2020-03-20,1,0,M,A35-A59,Mülheim a.d.Ruhr,1,0
2020-03-20,3,0,W,A35-A59,Mülheim a.d.Ruhr,0,3
2020-03-21,1,0,M,A15-A34,Mülheim a.d.Ruhr,1,0
2020-03-21,1,0,W,A35-A59,Mülheim a.d.Ruhr,0,1
2020-03-21,1,0,M,A60-A79,Mülheim a.d.Ruhr,1,0
2020-03-21,1,0,W,A60-A79,Mülheim a.d.Ruhr,0,1
2020-01-29,1,0,W,A15-A34,München,0,1
2020-02-03,1,0,M,A15-A34,München,1,0
2020-02-04,1,0,M,A35-A59,München,1,0
2020-02-11,1,0,M,A35-A59,München,1,0
2020-02-28,1,0,M,A15-A34,München,1,0
2020-02-28,1,0,M,A35-A59,München,1,0
2020-03-02,1,0,M,A35-A59,München,1,0
2020-03-02,1,0,W,A35-A59,München,0,1
2020-03-02,1,0,M,A60-A79,München,1,0
2020-03-03,1,0,W,A05-A14,München,0,1
2020-03-03,1,0,M,A35-A59,München,1,0
2020-03-03,1,0,W,A35-A59,München,0,1
2020-03-04,2,0,M,A35-A59,München,2,0
2020-03-04,1,0,W,A35-A59,München,0,1
2020-03-05,1,0,M,A35-A59,München,1,0
2020-03-05,1,0,W,A35-A59,München,0,1
2020-03-05,1,0,M,A05-A14,München,1,0
2020-03-05,2,0,W,A15-A34,München,0,2
2020-03-05,1,0,M,A35-A59,München,1,0
2020-03-05,1,0,W,A35-A59,München,0,1
2020-03-06,2,0,M,A15-A34,München,2,0
2020-03-06,3,0,M,A35-A59,München,3,0
2020-03-06,5,0,W,A35-A59,München,0,5
2020-03-06,1,0,M,A60-A79,München,1,0
2020-03-09,2,0,M,A35-A59,München,2,0
2020-03-09,1,0,W,A35-A59,München,0,1
2020-03-09,2,0,M,A15-A34,München,2,0
2020-03-09,1,0,W,A15-A34,München,0,1
2020-03-09,7,0,M,A35-A59,München,7,0
2020-03-09,8,0,W,A35-A59,München,0,8
2020-03-09,2,0,M,A60-A79,München,2,0
2020-03-09,2,0,W,A60-A79,München,0,2
2020-03-10,1,0,W,A05-A14,München,0,1
2020-03-10,2,0,W,A35-A59,München,0,2
2020-03-10,1,0,M,A60-A79,München,1,0
2020-03-10,1,0,W,A05-A14,München,0,1
2020-03-10,6,0,M,A15-A34,München,6,0
2020-03-10,3,0,W,A15-A34,München,0,3
2020-03-10,6,0,M,A35-A59,München,6,0
2020-03-10,8,0,W,A35-A59,München,0,8
2020-03-10,1,0,W,A60-A79,München,0,1
2020-03-11,1,0,W,A05-A14,München,0,1
2020-03-11,1,0,W,A15-A34,München,0,1
2020-03-11,1,0,W,A35-A59,München,0,1
2020-03-11,1,0,M,A00-A04,München,1,0
2020-03-11,1,0,M,A05-A14,München,1,0
2020-03-11,2,0,W,A05-A14,München,0,2
2020-03-11,1,0,M,A15-A34,München,1,0
2020-03-11,3,0,W,A15-A34,München,0,3
2020-03-11,5,0,M,A35-A59,München,5,0
2020-03-11,4,0,W,A35-A59,München,0,4
2020-03-11,3,0,M,A60-A79,München,3,0
2020-03-11,1,0,W,A60-A79,München,0,1
2020-03-12,1,0,W,A15-A34,München,0,1
2020-03-12,5,0,M,A35-A59,München,5,0
2020-03-12,2,0,W,A35-A59,München,0,2
2020-03-12,3,0,M,A15-A34,München,3,0
2020-03-12,6,0,W,A15-A34,München,0,6
2020-03-12,2,0,M,A35-A59,München,2,0
2020-03-12,4,0,W,A35-A59,München,0,4
2020-03-12,2,0,M,A60-A79,München,2,0
2020-03-12,1,0,W,A60-A79,München,0,1
2020-03-13,1,0,M,A05-A14,München,1,0
2020-03-13,2,0,M,A15-A34,München,2,0
2020-03-13,1,0,W,A15-A34,München,0,1
2020-03-13,4,0,M,A35-A59,München,4,0
2020-03-13,2,0,unbekannt,A35-A59,München,0,2
2020-03-13,5,0,W,A35-A59,München,0,5
2020-03-13,1,0,M,A05-A14,München,1,0
2020-03-13,1,0,W,A05-A14,München,0,1
2020-03-13,5,0,M,A15-A34,München,5,0
2020-03-13,15,0,W,A15-A34,München,0,15
2020-03-13,11,0,M,A35-A59,München,11,0
2020-03-13,12,0,W,A35-A59,München,0,12
2020-03-13,1,0,M,A60-A79,München,1,0
2020-03-13,1,0,W,A60-A79,München,0,1
2020-03-13,1,0,M,A80+,München,1,0
2020-03-14,1,0,W,A60-A79,München,0,1
2020-03-14,2,0,W,A05-A14,München,0,2
2020-03-14,10,0,M,A15-A34,München,10,0
2020-03-14,7,0,W,A15-A34,München,0,7
2020-03-14,18,0,M,A35-A59,München,18,0
2020-03-14,19,0,W,A35-A59,München,0,19
2020-03-14,3,0,M,A60-A79,München,3,0
2020-03-14,3,0,W,A60-A79,München,0,3
2020-03-14,1,0,M,A80+,München,1,0
2020-03-14,1,0,W,A80+,München,0,1
2020-03-15,2,0,M,A05-A14,München,2,0
2020-03-15,1,0,W,A05-A14,München,0,1
2020-03-15,1,0,M,A15-A34,München,1,0
2020-03-15,1,0,W,A15-A34,München,0,1
2020-03-15,9,0,M,A35-A59,München,9,0
2020-03-15,7,0,W,A35-A59,München,0,7
2020-03-15,4,0,W,A60-A79,München,0,4
2020-03-15,1,0,M,unbekannt,München,1,0
2020-03-15,5,0,M,A15-A34,München,5,0
2020-03-15,4,0,W,A15-A34,München,0,4
2020-03-15,6,0,M,A35-A59,München,6,0
2020-03-15,2,0,W,A35-A59,München,0,2
2020-03-15,1,0,W,A60-A79,München,0,1
2020-03-16,2,0,W,A35-A59,München,0,2
2020-03-16,1,0,M,A00-A04,München,1,0
2020-03-16,1,0,W,A00-A04,München,0,1
2020-03-16,16,0,M,A15-A34,München,16,0
2020-03-16,11,0,W,A15-A34,München,0,11
2020-03-16,17,0,M,A35-A59,München,17,0
2020-03-16,14,0,W,A35-A59,München,0,14
2020-03-16,4,0,M,A60-A79,München,4,0
2020-03-16,1,0,W,A60-A79,München,0,1
2020-03-17,1,0,M,A05-A14,München,1,0
2020-03-17,1,0,W,A05-A14,München,0,1
2020-03-17,1,0,M,A15-A34,München,1,0
2020-03-17,6,0,W,A15-A34,München,0,6
2020-03-17,10,0,M,A35-A59,München,10,0
2020-03-17,4,0,W,A35-A59,München,0,4
2020-03-17,1,0,M,A60-A79,München,1,0
2020-03-17,1,0,M,A00-A04,München,1,0
2020-03-17,2,0,W,A00-A04,München,0,2
2020-03-17,1,0,M,A05-A14,München,1,0
2020-03-17,2,0,W,A05-A14,München,0,2
2020-03-17,24,0,M,A15-A34,München,24,0
2020-03-17,27,0,W,A15-A34,München,0,27
2020-03-17,41,0,M,A35-A59,München,41,0
2020-03-17,33,0,W,A35-A59,München,0,33
2020-03-17,8,0,M,A60-A79,München,8,0
2020-03-17,3,0,W,A60-A79,München,0,3
2020-03-17,1,0,M,A80+,München,1,0
2020-03-17,1,0,W,A80+,München,0,1
2020-03-17,1,0,M,A00-A04,München,1,0
2020-03-18,3,0,M,A15-A34,München,3,0
2020-03-18,6,0,W,A15-A34,München,0,6
2020-03-18,9,0,M,A35-A59,München,9,0
2020-03-18,2,0,W,A35-A59,München,0,2
2020-03-18,1,0,M,A60-A79,München,1,0
2020-03-18,1,0,W,A60-A79,München,0,1
2020-03-18,5,0,M,A00-A04,München,5,0
2020-03-18,3,0,W,A00-A04,München,0,3
2020-03-18,1,0,M,A05-A14,München,1,0
2020-03-18,1,0,unbekannt,A05-A14,München,0,1
